api_num,other_id,latitude,longitude,stusps,county,municipality,well_name,operator,spud_date,plug_date,well_type,well_status,well_configuration,ft_category,wellwiki,src_url,ft_uid
37-023-20136,,"41.42927799977217","-78.31313099957843",PA,Cameron,Shippen,DOE 590868,EQT PROD CO,,,GAS,Operator Reported Not Drilled,Horizontal Well,Not Drilled,https://wellwiki.org/wiki/37-023-20136,,"2621623"
37-053-26663,,"41.608046000027755","-79.13625099992196",PA,Forest,Howe,WARRANT 4791 91 20,AZCO OPR CO,,,OIL,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-053-26663,,"2621624"
37-033-23073,,"40.89019299997078","-78.66324499958206",PA,Clearfield,Greenwood,G. THOMSON 4,VICTORY ENERGY CO,,,GAS,Proposed But Never Materialized,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-033-23073,,"2621625"
37-123-40029,,"41.66667399971319","-79.54141199983846",PA,Warren,Southwest,CUBBON LUMBER COMPANY 4,DOUGLAS OIL & GAS LP,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-123-40029,,"2621626"
37-049-24393,,"41.99616300009458","-79.84780199998086",PA,Erie,Amity,RICHARD A SMITH 1,DORAN ASSOC INC,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-049-24393,,"2621627"
37-121-04003,,"41.5050090001421","-79.6687780001585",PA,Venango,Cornplanter,MANNING 8,PA DEP OFC OIL & GAS MGMT,1800-01-01,,UNDETERMINED,DEP Orphan List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-121-04003,,"2621628"
37-049-00177,,"42.1119270000801","-80.07459500020113",PA,Erie,Erie,MIDTOWN MOTEL 1,PA DEP OFC OIL & GAS MGMT,1800-01-01,,UNDETERMINED,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-049-00177,,"2621629"
37-039-22513,,"41.78645899985315","-79.62176500034411",PA,Crawford,Sparta,MARSUN 7,PARK OHIO ENERGY INC,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-039-22513,,"2621630"
37-005-02439,,"40.65858599993697","-79.49535700027401",PA,Armstrong,Burrell,P F RIGGLE 8,UNKNOWN OPR,1800-01-01,,GAS,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-005-02439,,"2621631"
37-065-01743,,"41.15857899995583","-79.14790299986156",PA,Jefferson,Union,KELSO HEIRS 546,G & G GAS INC,1800-01-01,,GAS,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-065-01743,,"2621632"
37-129-25092,,"40.627962000252424","-79.6905880002106",PA,Westmoreland,Allegheny,MCINTYRE 2,OIL & GAS MGMT INC,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-129-25092,,"2621633"
37-121-43703,,"41.49884299992068","-79.75047599963001",PA,Venango,Oakland,PORTERFIELD 1,RANGE RESOURCES APPALACHIA LLC,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-121-43703,,"2621634"
37-059-01993,,"39.868703999884104","-80.15506599980924",PA,Greene,Franklin,W A INGHRAM,GRACE DEV CO,1800-01-01,,UNDETERMINED,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-059-01993,,"2621635"
37-083-47698,,"41.81076599967177","-78.75659700043967",PA,McKean,Lafayette,WT 3410 P83,CATALYST ENERGY INC,,,OIL,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-083-47698,,"2621636"
37-123-40533,,"41.7916730002365","-79.58308000035615",PA,Warren,Eldred,K NICHOLS 4,ATWOOD ENERGY INC,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-123-40533,,"2621637"
37-031-01794,,"41.10666899988512","-79.61666700002131",PA,Clarion,Perry,JAMES H. MCHENRY 1,MCHENRY JAMES H,1800-01-01,,GAS,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-031-01794,,"2621638"
37-019-90498,,"40.93259700033261","-79.79614500030344",PA,Butler,Oakland,RYAN 10,PEOPLES GAS CO LLC,1800-01-01,,GAS,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-019-90498,,"2621639"
37-047-21746,,"41.53719699983684","-78.90251499992247",PA,Elk,Highland,NANSEN 04,ARG RESOURCES INC,1984-07-15,,INJECTION,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-047-21746,,"2621640"
37-083-23865,,"41.96944399990581","-78.54229100038525",PA,McKean,Foster,NEATH KW4,ENERVEST OPR LLC,1968-01-05,,INJECTION,Plugged Unverified,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-083-23865,,"2621641"
37-053-20547,,"41.56797300026538","-79.46794599993387",PA,Forest,Harmony,NEELY G1,PENN ONE CO,1971-11-19,,COMB. OIL&GAS,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-053-20547,,"2621642"
37-123-02951,,"41.78613099981921","-79.03895800008141",PA,Warren,Mead,LOT 75 5,PA DEP OFC OIL & GAS MGMT,1800-01-01,,UNDETERMINED,DEP Orphan List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-123-02951,,"2621643"
37-049-22801,,"42.0964660000921","-80.17674799981481",PA,Erie,Millcreek,SHELDON 1,SHELDON FRANK W,1800-01-01,,GAS,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-049-22801,,"2621644"
37-005-25532,,"41.02768100005741","-79.21985200037284",PA,Armstrong,Redbank,DONALD L. SHIREY 1-12,SNYDER BROS INC,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-005-25532,,"2621645"
37-123-43036,,"41.96488000027493","-79.4278049997536",PA,Warren,Freehold,WILSON 1,NORNEW INC,,,COMB. OIL&GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-123-43036,,"2621646"
37-049-22110,,"42.07402100025094","-79.89563099975491",PA,Erie,Venango,JOSEPH BILISKI 2,PA DEP OFC OIL & GAS MGMT,1800-01-01,,GAS,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-049-22110,,"2621647"
37-123-05332,,"41.67011799977436","-79.46985400003777",PA,Warren,Triumph,ULF U61,PA DEP OFC OIL & GAS MGMT,1800-01-01,,OIL,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-123-05332,,"2621648"
37-047-23262,,"41.5900489998053","-78.87789299994324",PA,Elk,Highland,WOODWARD 09,ARG RESOURCES INC,1994-12-27,,INJECTION,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-047-23262,,"2621649"
37-019-01361,,"40.98627799987846","-79.97825800006235",PA,Butler,Brady,PETERS 15,ANDREASSI JOHN B,,,GAS,Proposed But Never Materialized,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-019-01361,,"2621650"
37-039-22593,,"41.70587199992179","-80.1876740002064",PA,Crawford,Hayfield,WILLS FREW 1,COMMODORE ENERGY CO,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-039-22593,,"2621651"
37-085-21318,,"41.25001299973445","-80.20810300040928",PA,Mercer,Coolspring,KLOOS 1,ATLAS RESOURCES INC,,,COMB. OIL&GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-085-21318,,"2621652"
37-083-20790,,"41.91854599976558","-78.61461599974184",PA,McKean,Bradford,SOUTH PENN 1,BOYLE RALPH H,1800-01-01,,OIL,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-083-20790,,"2621653"
37-121-27347,,"41.393898000243055","-79.7201169998186",PA,Venango,Cranberry,MORRISON XZ2,SUTTWAY DEV CORP,1980-04-09,,OIL,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-121-27347,,"2621654"
37-123-32164,,"41.90934199978222","-79.34372200015218",PA,Warren,Sugar Grove,DARR CARLSON 2,CRYSTAL RESOURCES INC,1982-11-16,,OIL,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-123-32164,,"2621655"
37-019-90869,,"40.80265599998952","-79.88453000035945",PA,Butler,Penn,EMRICK 1,PEOPLES GAS CO LLC,1800-01-01,,COMB. OIL&GAS,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-019-90869,,"2621656"
37-121-27144,,"41.4753600002429","-79.67118400020478",PA,Venango,Cornplanter,AMES 5Q,RETURN OIL CORP,1979-12-13,,OIL,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-121-27144,,"2621657"
37-031-20799,,"41.11952299974522","-79.67567300025712",PA,Clarion,Perry,EARL E WAGNER R2,LAVERNE A MCCAULEY,1800-01-01,,GAS,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-031-20799,,"2621658"
37-117-20809,,"41.93066700030545","-76.94461099994145",PA,Tioga,Jackson,BUSIA 457 5H,SWEPI LP,,,GAS,Operator Reported Not Drilled,Horizontal Well,Not Drilled,https://wellwiki.org/wiki/37-117-20809,,"2621659"
37-059-24339,,"39.90791300024415","-79.95637100001737",PA,Greene,Cumberland,BIDDLE 19,ATLAS RESOURCES LLC,,,GAS,Proposed But Never Materialized,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-059-24339,,"2621660"
37-121-33494,,"41.50165399993438","-79.6052400002126",PA,Venango,Cornplanter,KINLEY EL2,MAY ENERGY INC,1982-04-03,,OIL,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-121-33494,,"2621661"
37-083-39621,,"41.76280699983724","-78.7372040003045",PA,McKean,Lafayette,TALLY HO 229,WITCO CORP,1800-01-01,,OIL,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-083-39621,,"2621662"
37-121-39747,,"41.59715300024731","-79.53522300009467",PA,Venango,Allegheny,TUCK-OTTO 5,VISTA PETRO INC,1985-01-30,,OIL,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-121-39747,,"2621663"
37-121-20163,,"41.50476400026546","-79.6598159999473",PA,Venango,Cornplanter,HAUPT 20,HAUPT FARM OIL LEASE,1963-07-27,,OIL,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-121-20163,,"2621664"
37-121-20752,,"41.53897299990881","-79.8194750001219",PA,Venango,Plum,HASSON 137,GRIMES CONSOLIDATED INC,1800-01-01,,OIL,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-121-20752,,"2621665"
37-121-36701,,"41.61965600014245","-79.54433900029166",PA,Venango,Allegheny,DUNN 10,BECK JAMES L,1984-01-17,,OIL,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-121-36701,,"2621666"
37-083-13318,,"41.92595499967609","-78.61661300043252",PA,McKean,Bradford,BECKWITH 15,PA DEP OFC OIL & GAS MGMT,1800-01-01,,UNDETERMINED,DEP Orphan List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-083-13318,,"2621667"
37-129-23978,,"40.420540999724615","-79.22459900016806",PA,Westmoreland,Derry,HULENA/EWING UNIT 001,KRIEBEL GAS INC,,,GAS,Proposed But Never Materialized,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-129-23978,,"2621668"
37-083-16277,,"41.947943999937465","-78.6884440000447",PA,McKean,Bradford,DOUGLAS 22,PA DEP OFC OIL & GAS MGMT,1800-01-01,2015-05-15,COMB. OIL&GAS,DEP Plugged,Vertical Well,Plugged,https://wellwiki.org/wiki/37-083-16277,,"2621669"
37-125-28246,,"40.00632499972559","-80.15536100026033",PA,Washington,Amwell,COGAR 592949,EQT PROD CO,,,GAS,Operator Reported Not Drilled,Horizontal Well,Not Drilled,https://wellwiki.org/wiki/37-125-28246,,"2621670"
37-083-52728,,"41.62342300007372","-78.87886299988872",PA,McKean,Wetmore,WARRANT 3775 ARG 279,ARG RESOURCES INC,2008-04-03,,OIL,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-083-52728,,"2621671"
37-051-24307,,"39.923301000005054","-79.62863299978027",PA,Fayette,North Union,COASTAL 7013,MARATHON OIL CO,,,GAS,Proposed But Never Materialized,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-051-24307,,"2621672"
37-047-23633,,"41.61445100030013","-78.86825100021478",PA,Elk,Highland,WARRANT 3775 ARG 156,ARG RESOURCES INC,2005-04-20,,OIL,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-047-23633,,"2621673"
37-121-21517,,"41.505230000298226","-79.7202790002003",PA,Venango,Oakland,G J HANCOX 6,WILLIS VIRGINIA,1972-01-18,,OIL,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-121-21517,,"2621674"
37-027-20942,,"41.079378999787345","-77.95069799963845",PA,Centre,Burnside,LITKE 10,MID EAST OIL CO,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-027-20942,,"2621675"
37-065-26928,,"40.95420800011628","-79.0269470001166",PA,Jefferson,Perry,J E TODD 4,PHILLIPS EXPLORATION INC,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-065-26928,,"2621676"
37-123-46786,,"41.765027999929934","-79.14493100010085",PA,Warren,Mead,LOT 534 2697,CATALYST ENERGY INC,,,OIL,Proposed But Never Materialized,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-123-46786,,"2621677"
37-053-26473,,"41.5230679997627","-79.50949599955243",PA,Forest,Harmony,HILEMAN M9,CRYSTAL SPRINGS OIL CO,1800-01-01,,OIL,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-053-26473,,"2621678"
37-121-06650,,"41.21798500024038","-79.91220399956701",PA,Venango,Irwin,WICKLINE 02,UNKNOWN OPR,1800-01-01,,OIL,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-121-06650,,"2621679"
37-123-45188,,"41.721552999878696","-79.08898600021251",PA,Warren,Sheffield,LOT 203 242 10,ANDREA & HOLDEN OIL CO,,,OIL,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-123-45188,,"2621680"
37-005-90021,,"40.89410600029275","-79.36437300011292",PA,Armstrong,Wayne,B EVANS,APOLLO GAS CO,1800-01-01,,GAS,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-005-90021,,"2621681"
37-125-92615,,"40.184666999823314","-80.24301400002226",PA,Washington,South Strabane,BOROUGH OF WASHINGTON 46,UNKNOWN OPR,1800-01-01,,DRY HOLE,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-125-92615,,"2621682"
37-019-91733,,"40.954504999909666","-79.76206499982044",PA,Butler,Donegal,SANDERSON 2,UNKNOWN OPR,1800-01-01,,OIL,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-019-91733,,"2621683"
37-083-57502,,"41.99572299985693","-78.39398799987424",PA,McKean,Eldred,BELLS HOLLOW 1,PA DEP OFC OIL & GAS MGMT,1800-01-01,,OIL,DEP Abandoned List,Undetermined,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-083-57502,,"2621684"
37-031-01925,,"41.3354549996948","-79.5120630001555",PA,Clarion,Elk,LES ES 5,UNKNOWN OPR,1800-01-01,2003-05-20,OIL,Plugged OG Well,Vertical Well,Plugged,https://wellwiki.org/wiki/37-031-01925,,"2621916"
37-083-57450,,"41.98580999993207","-78.57755900037358",PA,McKean,Foster,MILTON DANA 20 W,PA DEP OFC OIL & GAS MGMT,1800-01-01,,OIL,DEP Abandoned List,Undetermined,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-083-57450,,"2621685"
37-083-14672,,"41.9446690001617","-78.53779399993697",PA,McKean,Foster,MAYRE 1,UNKNOWN OPR,1800-01-01,,OIL,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-083-14672,,"2621686"
37-085-24463,,"41.374883999746714","-80.50839000012326",PA,Mercer,West Salem,MOORE DAN 1,EXCO RESOURCES PA INC,,,GAS,Proposed But Never Materialized,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-085-24463,,"2621687"
37-121-28597,,"41.49118600007355","-79.60021100038509",PA,Venango,Cornplanter,RICKETTS R7,TIM COLEMAN,1980-11-09,,OIL,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-121-28597,,"2621688"
37-105-21940,,"41.73398200004496","-77.97818799962131",PA,Potter,Homer,YOUNG 228-9V,JKLM ENERGY LLC,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-105-21940,,"2621689"
37-083-21397,,"41.96350499984362","-78.48802500027195",PA,McKean,Otto,OIL VALLEY 085,JOSEPH MINNICH HEIRS,1958-10-13,,OIL,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-083-21397,,"2621690"
37-117-21979,,"41.895161000014085","-77.39179199982983",PA,Tioga,Chatham,SHOWALTER 822 22H,SWEPI LP,,,GAS,Proposed But Never Materialized,Horizontal Well,Not Drilled,https://wellwiki.org/wiki/37-117-21979,,"2621691"
37-027-20040,,"41.078649999751164","-77.80468899991902",PA,Centre,Boggs,E D FROST 2,EQT PROD CO,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-027-20040,,"2621692"
37-033-22398,,"40.84852700033545","-78.73553100037724",PA,Clearfield,Bell,JOHN FENCHAK 4,CONSOL GAS CO,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-033-22398,,"2621693"
37-033-26966,,"41.09383600029627","-78.36213900043367",PA,Clearfield,Goshen,BOILEAU 1H,EQT CHAP LLC,,,GAS,Operator Reported Not Drilled,Horizontal Well,Not Drilled,https://wellwiki.org/wiki/37-033-26966,,"2621694"
37-085-21889,,"41.4166780001179","-80.12476600044737",PA,Mercer,New Vernon,C DONLEY 1,DOUGLAS OIL & GAS LP,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-085-21889,,"2621695"
37-059-24323,,"39.726804000214834","-80.01535700016171",PA,Greene,Dunkard,MILLER 48,TAFT OPERATING LLC,2007-07-23,,GAS,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-059-24323,,"2621696"
37-063-37489,,"40.54069700018602","-79.20141099974148",PA,Indiana,Center,SUB INDIANA 3A,CNX GAS CO LLC,,,GAS,Operator Reported Not Drilled,Horizontal Well,Not Drilled,https://wellwiki.org/wiki/37-063-37489,,"2621697"
37-117-21543,,"41.88179400001072","-77.32320800033797",PA,Tioga,Middlebury,OWLETT W 843 5H,SWEPI LP,,,GAS,Proposed But Never Materialized,Horizontal Well,Not Drilled,https://wellwiki.org/wiki/37-117-21543,,"2621698"
37-031-20898,,"41.143756999683156","-79.53260399961307",PA,Clarion,Licking,JOHN D BARTO 1,GEARHART FLOYD A,1981-01-16,,COMB. OIL&GAS,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-031-20898,,"2621699"
37-083-53689,,"41.63278300015544","-78.2877830000512",PA,McKean,Norwich,GARDEAU 2371 1,MINARD RUN OIL CO,,,GAS,Proposed But Never Materialized,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-083-53689,,"2621700"
37-059-02048,,"39.75179800014192","-80.22650599960917",PA,Greene,Wayne,BLACKSVILLE II 451,GREENE ENERGY LLC,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-059-02048,,"2621701"
37-059-02252,,"39.760367000062736","-80.03757499974449",PA,Greene,Dunkard,YOST 8,UNKNOWN OPR,1800-01-01,,GAS,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-059-02252,,"2621702"
37-047-01146,,"41.61347199995373","-78.81598600009181",PA,Elk,Jones,JARVIS 49,PA DEP OFC OIL & GAS MGMT,1800-01-01,,GAS,DEP Orphan List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-047-01146,,"2621703"
37-083-47366,,"41.805345999850516","-78.73757699967508",PA,McKean,Lafayette,KATIE C13,CATALYST ENERGY INC,,,OIL,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-083-47366,,"2621704"
37-121-05232,,"41.17795299974114","-79.90427199957576",PA,Venango,Clinton,ROBERT ATWELL #2 4,CRAIG JOHN,1800-01-01,,OIL,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-121-05232,,"2621705"
37-117-21771,,"41.88130300014462","-77.35417499969661",PA,Tioga,Chatham,DAVIS 841 22H,SWEPI LP,,,GAS,Proposed But Never Materialized,Horizontal Well,Not Drilled,https://wellwiki.org/wiki/37-117-21771,,"2621706"
37-019-01824,,"40.89564999971029","-79.7083019996724",PA,Butler,Donegal,AGNES JOHN 6,AGNES JOHN,1800-01-01,,GAS,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-019-01824,,"2621707"
37-105-20605,,"41.99129400020152","-78.18618100008335",PA,Potter,Sharon,HERRICK W48,JJ BUCHER PRODUCING CORP,1980-03-18,,OIL,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-105-20605,,"2621708"
37-059-90075,,"39.910510000076435","-79.97415099960142",PA,Greene,Cumberland,AMANDA KERR 2929,EQUITABLE GAS CO,1800-01-01,,GAS,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-059-90075,,"2621709"
37-031-01347,,"41.288795000335135","-79.21774900027528",PA,Clarion,Millcreek,HUMMEL 3,MICHAEL HARJU,1800-01-01,,GAS,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-031-01347,,"2621710"
37-039-25681,,"41.73419700017942","-80.12105399999663",PA,Crawford,Woodcock,SMITH 44,ATLAS RESOURCES LLC,,,COMB. OIL&GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-039-25681,,"2621711"
37-065-26780,,"40.92877400002684","-78.98933599983117",PA,Jefferson,Young,S NORTH 1,MADTICK DEV CORP,,,GAS,Proposed But Never Materialized,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-065-26780,,"2621712"
37-047-24737,,"41.58148599990187","-78.88010599964566",PA,Elk,Highland,WT 3785 494,ARG RESOURCES INC,2013-11-05,,OIL,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-047-24737,,"2621713"
37-053-28413,,"41.61196800024835","-78.97023499977406",PA,Forest,Howe,WARRANT 2453 3,EAST RESOURCES INC,,,OIL,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-053-28413,,"2621714"
37-121-23719,,"41.47253300018851","-79.64639700036909",PA,Venango,Cornplanter,MOYNIHAN 3,LT OIL CO LLC,1976-02-27,,OIL,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-121-23719,,"2621715"
37-063-31346,,"40.48718599968353","-79.28641999980577",PA,Indiana,Black Lick,MCCONNELL 002,KRIEBEL GAS INC,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-063-31346,,"2621716"
37-049-24081,,"41.86563899972565","-79.98477800024226",PA,Erie,Le Boeuf,NORMAN PORTER 2,MEDINA RES DEV CO LLC,1800-01-01,,GAS,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-049-24081,,"2621717"
37-047-23657,,"41.61895099977357","-78.87111300037064",PA,Elk,Highland,WARRANT 3775 ARG 119,ARG RESOURCES INC,2005-07-09,,OIL,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-047-23657,,"2621718"
37-047-21915,,"41.51672500000075","-78.9407530000217",PA,Elk,Highland,WARRANT 3664 010,ARG RESOURCES INC,1985-08-08,,INJECTION,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-047-21915,,"2621719"
37-123-04241,,"41.83004000032005","-79.16061599998324",PA,Warren,Pleasant,YEAGLE 3,GEER PUTNAM,,,OIL,Proposed But Never Materialized,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-123-04241,,"2621720"
37-083-11521,,"41.68039500011683","-78.81986099985085",PA,McKean,Wetmore,MCCAULY 2,PA DEP OFC OIL & GAS MGMT,1800-01-01,,OIL,DEP Orphan List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-083-11521,,"2621721"
37-065-25219,,"41.08431699974805","-79.03675899972437",PA,Jefferson,Knox,GRAHAM 1,PA MINERAL SVCS LLC,2005-04-04,,GAS,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-065-25219,,"2621722"
37-059-02334,,"39.75817899999678","-80.04423899986445",PA,Greene,Dunkard,YOST 1,UNKNOWN OPR,1800-01-01,,GAS,DEP Abandoned List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-059-02334,,"2621723"
37-005-01625,,"40.57363300025071","-79.54177400023673",PA,Armstrong,North Apollo,SHAW/TOWNSEND 1,MCDERMOTT CYNTHIA,1800-01-01,,GAS,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-005-01625,,"2621724"
37-049-23052,,"42.092483000209434","-80.07274399999865",PA,Erie,Erie,GERARD T UHT 1,UHT GERALD T,1983-08-17,,GAS,Abandoned,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-049-23052,,"2621725"
37-019-01160,,"41.05850699982882","-79.74652899990097",PA,Butler,Parker,TURNER 201,PA DEP OFC OIL & GAS MGMT,1800-01-01,,UNDETERMINED,DEP Orphan List,Vertical Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/37-019-01160,,"2621726"
